Date,High,Low,Open,Close,Volume,Adj Close
2009-06-03,94.12999725341797,92.76000213623047,94.04000091552734,93.6500015258789,235310500.0,72.57877349853516
2009-06-04,94.66999816894531,93.30000305175781,94.0,94.52999877929688,210102300.0,73.26075744628906
2009-06-05,95.66999816894531,93.80000305175781,95.48999786376953,94.55000305175781,284257900.0,73.27626037597656
2009-06-08,95.0999984741211,93.04000091552734,93.83999633789062,94.16000366210938,238565100.0,72.9739990234375
2009-06-09,95.13999938964844,94.0199966430664,94.69000244140625,94.63999938964844,225125500.0,73.34600067138672
2009-06-10,95.48999786376953,93.19000244140625,95.4800033569336,94.4000015258789,296100400.0,73.1600112915039
2009-06-11,96.11000061035156,94.55999755859375,94.58000183105469,94.81999969482422,275414200.0,73.48550415039062
2009-06-12,95.13999938964844,94.0,94.4000015258789,95.08000183105469,184361800.0,73.68701171875
2009-06-15,94.0199966430664,92.4000015258789,93.95999908447266,92.9000015258789,224190500.0,71.99751281738281
2009-06-16,93.29000091552734,91.58000183105469,93.2300033569336,91.63999938964844,227319000.0,71.0210189819336
2009-06-17,92.33000183105469,90.83000183105469,91.5999984741211,91.55000305175781,223445200.0,70.95127868652344
2009-06-18,92.66999816894531,91.25,91.69000244140625,92.22000122070312,211725100.0,71.47050476074219
2009-06-19,92.69999694824219,91.5199966430664,92.58000183105469,92.04000091552734,215655600.0,71.73393249511719
2009-06-22,91.19000244140625,89.25,91.13999938964844,89.27999877929688,251913600.0,69.58285522460938
2009-06-23,89.87999725341797,88.8499984741211,89.47000122070312,89.3499984741211,188309800.0,69.63742065429688
2009-06-24,91.08000183105469,89.5999984741211,90.16000366210938,90.12000274658203,211577700.0,70.23754119873047
2009-06-25,92.16999816894531,89.56999969482422,89.66999816894531,92.08000183105469,279411000.0,71.76512145996094
2009-06-26,92.23999786376953,91.2699966430664,91.7699966430664,91.83999633789062,167579000.0,71.57806396484375
2009-06-29,92.81999969482422,91.5999984741211,92.11000061035156,92.69999694824219,168481300.0,72.2483139038086
2009-06-30,93.05999755859375,91.2699966430664,92.72000122070312,91.94999694824219,228888200.0,71.6637954711914
2009-07-01,93.2300033569336,92.20999908447266,92.33999633789062,92.33000183105469,173041100.0,71.95996856689453
2009-07-02,92.36000061035156,89.76000213623047,91.12999725341797,89.80999755859375,212309900.0,69.99592590332031
2009-07-06,89.93000030517578,88.66000366210938,88.94000244140625,89.80000305175781,174499600.0,69.98812866210938
2009-07-07,89.81999969482422,88.0,89.70999908447266,88.05999755859375,197088900.0,68.63198852539062
2009-07-08,88.80000305175781,87.0,88.58999633789062,88.0,248050500.0,68.58524322509766
2009-07-09,88.9000015258789,87.91000366210938,88.61000061035156,88.16999816894531,163777600.0,68.71775817871094
2009-07-10,88.48999786376953,87.3499984741211,87.69999694824219,87.95999908447266,173520300.0,68.55406951904297
2009-07-13,90.16999816894531,87.58999633789062,88.30999755859375,90.0999984741211,217413500.0,70.2219467163086
2009-07-14,90.69000244140625,89.7300033569336,90.37999725341797,90.61000061035156,181487400.0,70.61945343017578
2009-07-15,93.51000213623047,90.68000030517578,91.80999755859375,93.26000213623047,220877900.0,72.6847915649414
2009-07-16,94.51000213623047,92.81999969482422,93.0,93.11000061035156,231174500.0,72.56786346435547
2009-07-17,94.31999969482422,93.54000091552734,94.05999755859375,94.12999725341797,138561700.0,73.36286926269531
2009-07-20,95.29000091552734,94.19000244140625,94.68000030517578,95.12999725341797,164179400.0,74.1422119140625
2009-07-21,95.9000015258789,94.41999816894531,95.87000274658203,95.56999969482422,217718300.0,74.48514556884766
2009-07-22,96.12999725341797,94.88999938964844,94.95999908447266,95.55000305175781,196068100.0,74.46957397460938
2009-07-23,98.08000183105469,95.52999877929688,95.61000061035156,97.66000366210938,258795500.0,76.11404418945312
2009-07-24,98.13999938964844,96.69000244140625,97.19999694824219,98.05999755859375,154003100.0,76.42581176757812
2009-07-27,98.4000015258789,97.33999633789062,97.87999725341797,98.3499984741211,159259400.0,76.65180206298828
2009-07-28,98.37000274658203,97.05999755859375,97.66000366210938,97.88999938964844,186685200.0,76.29329681396484
2009-07-29,98.08999633789062,96.9800033569336,97.44000244140625,97.6500015258789,194399300.0,76.10626220703125
2009-07-30,99.83000183105469,98.5999984741211,98.83000183105469,98.66999816894531,225575400.0,76.90121459960938
2009-07-31,99.47000122070312,98.37999725341797,98.6500015258789,98.80999755859375,207358000.0,77.01032257080078
2009-08-03,100.52999877929688,99.30999755859375,99.8499984741211,100.44000244140625,175776900.0,78.28070068359375
2009-08-04,100.83999633789062,99.77999877929688,99.98999786376953,100.69999694824219,176714600.0,78.48333740234375
2009-08-05,100.86000061035156,99.58000183105469,100.7699966430664,100.41000366210938,184726400.0,78.2573471069336
2009-08-06,101.0199966430664,99.41999816894531,100.87000274658203,99.88999938964844,193203800.0,77.85204315185547
2009-08-07,102.02999877929688,100.38999938964844,100.94000244140625,101.19999694824219,220640900.0,78.87306213378906
2009-08-10,101.22000122070312,100.2699966430664,100.73999786376953,100.98999786376953,130898700.0,78.70935821533203
2009-08-11,100.61000061035156,99.45999908447266,100.54000091552734,99.7300033569336,157301000.0,77.72735595703125
2009-08-12,101.55999755859375,99.51000213623047,99.55999755859375,100.80000305175781,219052400.0,78.5613021850586
2009-08-13,101.61000061035156,100.26000213623047,101.26000213623047,101.56999969482422,176449500.0,79.16141510009766
2009-08-14,101.5999984741211,99.69999694824219,101.5199966430664,100.79000091552734,199616100.0,78.55350494384766
2009-08-17,98.94999694824219,98.11000061035156,98.8499984741211,98.30999755859375,237667500.0,76.62064361572266
2009-08-18,99.44000244140625,98.3499984741211,98.52999877929688,99.08999633789062,173461500.0,77.22854614257812
2009-08-19,100.30000305175781,98.20999908447266,98.30999755859375,99.95999908447266,192812800.0,77.90657043457031
2009-08-20,101.22000122070312,99.87000274658203,100.08999633789062,100.98999786376953,174131300.0,78.70935821533203
2009-08-21,103.12999725341797,101.62000274658203,101.81999969482422,102.97000122070312,224605000.0,80.2525405883789
2009-08-24,103.94999694824219,102.58999633789062,103.38999938964844,102.95999908447266,191279000.0,80.24474334716797
2009-08-25,104.26000213623047,102.94000244140625,103.37000274658203,103.16000366210938,215310600.0,80.4006118774414
2009-08-26,103.63999938964844,102.48999786376953,102.83999633789062,103.16999816894531,194620700.0,80.40840911865234
2009-08-27,103.72000122070312,101.94000244140625,103.11000061035156,103.4000015258789,196230100.0,80.58768463134766
2009-08-28,104.3499984741211,102.66999816894531,104.2300033569336,103.37999725341797,147024400.0,80.57210540771484
2009-08-31,102.58000183105469,101.79000091552734,102.37000274658203,102.45999908447266,176051600.0,79.8550796508789
2009-09-01,103.23999786376953,99.98999786376953,101.94999694824219,100.19999694824219,321276800.0,78.09366607666016
2009-09-02,100.44000244140625,99.56999969482422,99.77999877929688,99.81999969482422,171805000.0,77.7974853515625
2009-09-03,100.7699966430664,99.58999633789062,100.4000015258789,100.6500015258789,143572300.0,78.44437408447266
2009-09-04,102.08999633789062,100.55000305175781,100.8499984741211,102.05999755859375,142687900.0,79.54328918457031
2009-09-08,103.05000305175781,102.38999938964844,103.0,102.94000244140625,132909100.0,80.22917175292969
2009-09-09,104.08000183105469,102.80000305175781,103.12000274658203,103.7300033569336,154612500.0,80.84485626220703
2009-09-10,104.86000061035156,103.22000122070312,103.80000305175781,104.79000091552734,162902400.0,81.67101287841797
2009-09-11,105.30000305175781,104.27999877929688,104.98999786376953,104.7699966430664,152360100.0,81.65544128417969
2009-09-14,105.45999908447266,103.1500015258789,103.87999725341797,105.27999877929688,149593800.0,82.05293273925781
2009-09-15,106.11000061035156,104.76000213623047,105.44999694824219,105.72000122070312,196795900.0,82.39583587646484
2009-09-16,107.33999633789062,105.7300033569336,106.0999984741211,107.31999969482422,206406300.0,83.64283752441406
2009-09-17,108.05999755859375,106.56999969482422,107.16999816894531,107.16000366210938,229170900.0,83.51813507080078
2009-09-18,107.16000366210938,106.36000061035156,107.1500015258789,106.72000122070312,153799100.0,83.57136535644531
2009-09-21,107.0,105.66000366210938,105.88999938964844,106.44999694824219,151892000.0,83.35993194580078
2009-09-22,107.37000274658203,106.5999984741211,107.08000183105469,107.06999969482422,143126700.0,83.84546661376953
2009-09-23,108.02999877929688,105.98999786376953,107.31999969482422,106.18000030517578,225947400.0,83.1485366821289
2009-09-24,106.63999938964844,104.55000305175781,106.41000366210938,105.01000213623047,228636800.0,82.23230743408203
2009-09-25,105.36000061035156,104.08999633789062,104.77999877929688,104.44999694824219,204059000.0,81.79378509521484
2009-09-28,106.55000305175781,104.83000183105469,104.8499984741211,106.31999969482422,118285800.0,83.2581558227539
2009-09-29,107.0199966430664,105.77999877929688,106.51000213623047,106.0,133733900.0,83.00753784179688
2009-09-30,106.45999908447266,104.62000274658203,106.36000061035156,105.58999633789062,254383000.0,82.68647003173828
2009-10-01,105.7300033569336,102.94999694824219,103.0,102.97000122070312,281840600.0,80.6347885131836
2009-10-02,103.0999984741211,101.98999786376953,102.0199966430664,102.48999786376953,224748800.0,80.25891876220703
2009-10-05,104.31999969482422,102.5999984741211,102.9000015258789,104.0199966430664,149875000.0,81.45706176757812
2009-10-06,106.11000061035156,104.70999908447266,104.7699966430664,105.51000213623047,202491100.0,82.62385559082031
2009-10-07,105.91000366210938,105.06999969482422,105.2699966430664,105.80000305175781,159200300.0,82.85094451904297
2009-10-08,107.16999816894531,105.8499984741211,106.55000305175781,106.61000061035156,183305800.0,83.48524475097656
2009-10-09,107.26000213623047,106.36000061035156,106.63999938964844,107.26000213623047,135008300.0,83.9942626953125
2009-10-12,108.08999633789062,107.27999877929688,107.76000213623047,107.68000030517578,118031000.0,84.32315063476562
2009-10-13,107.70999908447266,106.76000213623047,107.38999938964844,107.45999908447266,157692700.0,84.15087890625
2009-10-14,109.41999816894531,107.41999816894531,108.72000122070312,109.30999755859375,191421600.0,85.59957885742188
2009-10-15,109.70999908447266,108.7300033569336,108.77999877929688,109.70999908447266,173873600.0,85.91283416748047
2009-10-16,109.2699966430664,108.2300033569336,108.80000305175781,108.88999938964844,192069400.0,85.27069091796875
2009-10-19,110.12999725341797,108.7300033569336,109.06999969482422,109.79000091552734,159530400.0,85.97547912597656
2009-10-20,109.98999786376953,108.68000030517578,109.94999694824219,109.20999908447266,180921100.0,85.52127075195312
2009-10-21,110.30999755859375,108.1500015258789,109.04000091552734,108.2300033569336,225379300.0,84.75386047363281
2009-10-22,109.68000030517578,107.5,108.19000244140625,109.33000183105469,238444000.0,85.61527252197266
2009-10-23,109.76000213623047,107.62999725341797,109.69000244140625,108.08000183105469,240033200.0,84.6363754272461
2009-10-26,109.30999755859375,106.61000061035156,108.19999694824219,106.91000366210938,242028200.0,83.72020721435547
2009-10-27,107.38999938964844,106.16000366210938,107.02999877929688,106.41999816894531,253266300.0,83.33644104003906
2009-10-28,106.4800033569336,104.3499984741211,106.1500015258789,104.41000366210938,248821400.0,81.7624282836914
2009-10-29,106.86000061035156,104.94000244140625,105.19000244140625,106.6500015258789,198110600.0,83.51654815673828
2009-10-30,106.62000274658203,103.44000244140625,106.30000305175781,103.55999755859375,325608100.0,81.09680938720703
2009-11-02,105.41000366210938,103.08000183105469,104.12999725341797,104.31999969482422,254222900.0,81.69197082519531
2009-11-03,104.80000305175781,103.54000091552734,103.73999786376953,104.6500015258789,228362600.0,81.95040130615234
2009-11-04,106.33000183105469,104.6500015258789,105.51000213623047,104.91999816894531,247996700.0,82.16181182861328
2009-11-05,106.87999725341797,105.44000244140625,105.66000366210938,106.8499984741211,180015300.0,83.67317199707031
2009-11-06,107.4000015258789,106.05000305175781,106.26000213623047,107.12999725341797,170954100.0,83.89244079589844
2009-11-09,109.62999725341797,107.87000274658203,107.94999694824219,109.56999969482422,159495700.0,85.80321502685547
2009-11-10,109.93000030517578,108.97000122070312,109.30999755859375,109.58999633789062,171899800.0,85.81883239746094
2009-11-11,110.81999969482422,109.62000274658203,110.30999755859375,110.1500015258789,169466200.0,86.25737762451172
2009-11-12,110.56999969482422,108.75,110.0,109.02999877929688,157144500.0,85.38033294677734
2009-11-13,110.08999633789062,108.75,109.30999755859375,109.62000274658203,150963000.0,85.84234619140625
2009-11-16,111.69000244140625,110.31999969482422,110.37999725341797,111.20999908447266,210922200.0,87.08746337890625
2009-11-17,111.38999938964844,110.5,110.91999816894531,111.33999633789062,147134100.0,87.18925476074219
2009-11-18,111.43000030517578,110.56999969482422,111.26000213623047,111.2699966430664,156486800.0,87.13442993164062
2009-11-19,111.30999755859375,109.12999725341797,110.51000213623047,109.81999969482422,208734600.0,85.99896240234375
2009-11-20,109.76000213623047,109.01000213623047,109.25,109.43000030517578,134196000.0,85.69353485107422
2009-11-23,111.73999786376953,110.5999984741211,110.72000122070312,110.81999969482422,148010200.0,86.78205108642578
2009-11-24,111.19999694824219,110.01000213623047,111.0,110.98999786376953,138420100.0,86.91516876220703
2009-11-25,111.5,110.81999969482422,111.16999816894531,111.37999725341797,109564800.0,87.2205810546875
2009-11-27,110.31999969482422,108.29000091552734,108.4000015258789,109.56999969482422,126001800.0,85.80321502685547
2009-11-30,110.19999694824219,108.12000274658203,109.4800033569336,109.94000244140625,160874800.0,86.09292602539062
2009-12-01,111.66000366210938,110.7300033569336,110.91999816894531,111.30000305175781,159613700.0,87.1579360961914
2009-12-02,112.01000213623047,110.91999816894531,111.27999877929688,111.25,132315100.0,87.11878967285156
2009-12-03,112.18000030517578,110.29000091552734,111.55000305175781,110.37999725341797,167324900.0,86.43748474121094
2009-12-04,112.37999725341797,110.04000091552734,111.83999633789062,111.01000213623047,274907800.0,86.93083953857422
2009-12-07,111.52999877929688,110.48999786376953,110.91000366210938,110.83999633789062,127973800.0,86.7977066040039
2009-12-08,110.7699966430664,109.2699966430664,110.04000091552734,109.61000061035156,169863700.0,85.83452606201172
2009-12-09,110.18000030517578,109.0199966430664,109.58000183105469,110.0199966430664,155063400.0,86.15557861328125
2009-12-10,111.12000274658203,110.44999694824219,110.69999694824219,110.63999938964844,138014600.0,86.64107513427734
2009-12-11,111.36000061035156,110.61000061035156,111.11000061035156,111.11000061035156,124854000.0,87.00916290283203
2009-12-14,112.0,111.12999725341797,111.87000274658203,111.87000274658203,107141500.0,87.60429382324219
2009-12-15,111.91999816894531,111.0,111.45999908447266,111.3499984741211,120408800.0,87.19707489013672
2009-12-16,112.12999725341797,111.2699966430664,111.80000305175781,111.5199966430664,155358200.0,87.33023834228516
2009-12-17,110.93000030517578,110.08000183105469,110.72000122070312,110.18000030517578,183390100.0,86.2808837890625
2009-12-18,110.30000305175781,109.27999877929688,110.19999694824219,110.20999908447266,174591200.0,86.76897430419922
2009-12-21,111.69999694824219,110.76000213623047,110.76000213623047,111.33000183105469,118039600.0,87.6507797241211
2009-12-22,111.97000122070312,111.43000030517578,111.56999969482422,111.7300033569336,91707500.0,87.96571350097656
2009-12-23,112.11000061035156,111.5,112.0,111.94999694824219,111783100.0,88.138916015625
2009-12-24,112.5999984741211,112.0,112.19000244140625,112.4800033569336,39677500.0,88.55618286132812
2009-12-28,112.98999786376953,112.31999969482422,112.9000015258789,112.72000122070312,87508500.0,88.74513244628906
2009-12-29,113.02999877929688,112.55000305175781,113.01000213623047,112.55999755859375,80572500.0,88.61917877197266
2009-12-30,112.6500015258789,112.16999816894531,112.2300033569336,112.5199966430664,73138400.0,88.58769226074219
2009-12-31,112.80000305175781,111.38999938964844,112.7699966430664,111.44000244140625,90637900.0,87.73741149902344
2010-01-04,113.38999938964844,111.51000213623047,112.37000274658203,113.33000183105469,118944600.0,89.22540283203125
2010-01-05,113.68000030517578,112.8499984741211,113.26000213623047,113.62999725341797,111579900.0,89.46158599853516
2010-01-06,113.98999786376953,113.43000030517578,113.5199966430664,113.70999908447266,116074400.0,89.52458953857422
2010-01-07,114.33000183105469,113.18000030517578,113.5,114.19000244140625,131091100.0,89.90249633789062
2010-01-08,114.62000274658203,113.66000366210938,113.88999938964844,114.56999969482422,126402800.0,90.20166015625
2010-01-11,115.12999725341797,114.23999786376953,115.08000183105469,114.7300033569336,106375700.0,90.32764434814453
2010-01-12,114.20999908447266,113.22000122070312,113.97000122070312,113.66000366210938,163333500.0,89.48522186279297
2010-01-13,114.94000244140625,113.37000274658203,113.94999694824219,114.62000274658203,161822000.0,90.24102783203125
2010-01-14,115.13999938964844,114.41999816894531,114.48999786376953,114.93000030517578,115718800.0,90.48509216308594
2010-01-15,114.83999633789062,113.19999694824219,114.7300033569336,113.63999938964844,212283100.0,89.46946716308594
2010-01-19,115.12999725341797,113.58999633789062,113.62000274658203,115.05999755859375,139172700.0,90.58744812011719
2010-01-20,114.44999694824219,112.9800033569336,114.27999877929688,113.88999938964844,216490200.0,89.6662826538086
2010-01-21,114.2699966430664,111.55999755859375,113.91999816894531,111.69999694824219,344859600.0,87.94207000732422
2010-01-22,111.73999786376953,109.08999633789062,111.19999694824219,109.20999908447266,345942400.0,85.98169708251953
2010-01-25,110.41000366210938,109.41000366210938,110.20999908447266,109.7699966430664,186937500.0,86.42257690429688
2010-01-26,110.47000122070312,109.04000091552734,109.33999633789062,109.30999755859375,211168800.0,86.06043243408203
2010-01-27,110.08000183105469,108.33000183105469,109.16999816894531,109.83000183105469,271863600.0,86.4698486328125
2010-01-28,110.25,107.91000366210938,110.19000244140625,108.56999969482422,316104000.0,85.47782897949219
2010-01-29,109.80000305175781,107.22000122070312,109.04000091552734,107.38999938964844,310677600.0,84.54881286621094
2010-02-01,109.06999969482422,107.5,108.1500015258789,109.05999755859375,187865000.0,85.86360168457031
2010-02-02,110.58999633789062,108.87999725341797,109.26000213623047,110.37999725341797,216327900.0,86.9028549194336
2010-02-03,110.4800033569336,109.51000213623047,109.87999725341797,109.83000183105469,172730700.0,86.4698486328125
2010-02-04,109.02999877929688,106.41999816894531,108.9800033569336,106.44000244140625,356715700.0,83.80085754394531
2010-02-05,106.87999725341797,104.58000183105469,106.55999755859375,106.66000366210938,493585800.0,83.97407531738281
2010-02-08,107.33000183105469,105.80999755859375,106.73999786376953,105.88999938964844,224166900.0,83.36785125732422
2010-02-09,108.1500015258789,106.2699966430664,107.12999725341797,107.22000122070312,337820500.0,84.41497039794922
2010-02-10,107.5999984741211,106.11000061035156,107.05000305175781,107.01000213623047,240511500.0,84.24964141845703
2010-02-11,108.25,106.25,106.87000274658203,108.12999725341797,223591600.0,85.13140106201172
2010-02-12,108.0999984741211,106.51000213623047,106.98999786376953,108.04000091552734,304622100.0,85.06053161621094
2010-02-16,109.8499984741211,107.81999969482422,108.86000061035156,109.73999786376953,159317500.0,86.39897918701172
2010-02-17,110.41000366210938,109.73999786376953,110.2699966430664,110.26000213623047,168845100.0,86.80836486816406
2010-02-18,111.13999938964844,110.04000091552734,110.08000183105469,110.91000366210938,193708600.0,87.32012176513672
2010-02-19,111.56999969482422,110.36000061035156,110.62000274658203,111.13999938964844,222684900.0,87.50118255615234
2010-02-22,111.58000183105469,110.83000183105469,111.55000305175781,111.16000366210938,132346900.0,87.51696014404297
2010-02-23,111.19999694824219,109.5199966430664,110.86000061035156,109.80999755859375,207497000.0,86.4540786743164
2010-02-24,111.0,109.86000061035156,110.13999938964844,110.81999969482422,176350700.0,87.24927520751953
2010-02-25,110.75,108.94000244140625,109.23999786376953,110.66999816894531,259634700.0,87.13117980957031
2010-02-26,111.12000274658203,110.11000061035156,110.7699966430664,110.73999786376953,173589300.0,87.18627166748047
2010-03-01,112.0,111.16999816894531,111.19999694824219,111.88999938964844,147709700.0,88.09166717529297
2010-03-02,112.73999786376953,112.0,112.37000274658203,112.19999694824219,160992400.0,88.33576965332031
2010-03-03,112.97000122070312,112.0199966430664,112.48999786376953,112.30000305175781,150785000.0,88.41448211669922
2010-03-04,112.80000305175781,112.02999877929688,112.44999694824219,112.63999938964844,135770400.0,88.68216705322266
2010-03-05,114.33999633789062,113.0999984741211,113.37000274658203,114.25,176118800.0,89.94971466064453
2010-03-08,114.5199966430664,114.06999969482422,114.26000213623047,114.2699966430664,114631200.0,89.96546173095703
2010-03-09,114.98999786376953,113.87000274658203,113.93000030517578,114.45999908447266,154556700.0,90.11507415771484
2010-03-10,115.27999877929688,114.41000366210938,114.51000213623047,114.97000122070312,186088800.0,90.5165786743164
2010-03-11,115.4800033569336,114.3499984741211,114.69999694824219,115.44999694824219,160791100.0,90.89447784423828
2010-03-12,115.97000122070312,115.13999938964844,115.94999694824219,115.45999908447266,162074800.0,90.90238189697266
2010-03-15,115.56999969482422,114.5999984741211,115.26000213623047,115.48999786376953,146816800.0,90.92597198486328
2010-03-16,116.5199966430664,115.48999786376953,115.80999755859375,116.41000366210938,168673000.0,91.65030670166016
2010-03-17,117.4800033569336,116.41999816894531,116.76000213623047,117.0999984741211,177468100.0,92.19355010986328
2010-03-18,117.2699966430664,116.56999969482422,117.11000061035156,117.04000091552734,196509100.0,92.14631652832031
2010-03-19,117.29000091552734,115.5199966430664,115.97000122070312,115.97000122070312,226641100.0,91.67986297607422
2010-03-22,116.80000305175781,115.23999786376953,115.30999755859375,116.58999633789062,184477800.0,92.17002868652344
2010-03-23,117.51000213623047,116.37999725341797,116.76000213623047,117.41000366210938,182941600.0,92.8182601928711
2010-03-24,117.43000030517578,115.58000183105469,116.97000122070312,116.83999633789062,196072600.0,92.36766815185547
2010-03-25,118.16999816894531,116.51000213623047,117.62999725341797,116.6500015258789,223396300.0,92.21746063232422
2010-03-26,117.41999816894531,116.12000274658203,116.87000274658203,116.58000183105469,205808500.0,92.162109375
2010-03-29,117.52999877929688,116.69000244140625,117.16999816894531,117.31999969482422,134513500.0,92.74713897705078
2010-03-30,117.83000183105469,116.91000366210938,117.45999908447266,117.4000015258789,145772500.0,92.81035614013672
2010-03-31,117.5199966430664,116.61000061035156,116.94999694824219,117.0,161078700.0,92.49417114257812
2010-04-01,118.25,117.0999984741211,117.80000305175781,117.80000305175781,161215200.0,93.1265640258789
2010-04-05,118.83999633789062,117.91999816894531,118.25,118.76000213623047,105847600.0,93.885498046875
2010-04-06,119.25,118.29000091552734,118.41999816894531,119.04000091552734,110384200.0,94.10687255859375
2010-04-07,119.36000061035156,117.80999755859375,118.80000305175781,118.36000061035156,184576300.0,93.56930541992188
2010-04-08,118.97000122070312,117.5999984741211,117.94999694824219,118.7699966430664,158704000.0,93.8934326171875
2010-04-09,119.5999984741211,118.80000305175781,119.0199966430664,119.55000305175781,133006500.0,94.51007843017578
2010-04-12,120.05000305175781,119.55999755859375,119.69999694824219,119.73999786376953,110279000.0,94.66026306152344
2010-04-13,120.04000091552734,119.0,119.62000274658203,119.83000183105469,125043600.0,94.73137664794922
2010-04-14,121.19000244140625,120.08000183105469,120.2699966430664,121.19000244140625,161609000.0,95.80653381347656
2010-04-15,121.56999969482422,120.94999694824219,120.98999786376953,121.29000091552734,144615300.0,95.88557434082031
2010-04-16,121.29000091552734,118.75,120.86000061035156,119.36000061035156,366786700.0,94.3598403930664
2010-04-19,119.93000030517578,118.47000122070312,119.01000213623047,119.80999755859375,217947800.0,94.71559143066406
2010-04-20,120.9800033569336,119.87000274658203,120.55999755859375,120.87999725341797,157708000.0,95.56147003173828
2010-04-21,121.2300033569336,119.98999786376953,120.94999694824219,120.66000366210938,192910100.0,95.38755798339844
2010-04-22,121.16999816894531,119.12000274658203,119.80999755859375,121.0199966430664,115360300.0,95.6721420288086
2010-04-23,121.86000061035156,120.62999725341797,120.94000244140625,121.80999755859375,177335500.0,96.29668426513672
2010-04-26,122.12000274658203,121.2300033569336,121.8499984741211,121.3499984741211,143457300.0,95.9330062866211
2010-04-27,121.33999633789062,118.25,120.6500015258789,118.4800033569336,355853300.0,93.6641616821289
2010-04-28,119.68000030517578,118.2699966430664,119.05000305175781,119.37999725341797,300674100.0,94.37567138671875
2010-04-29,121.11000061035156,120.06999969482422,120.0999984741211,120.86000061035156,193775000.0,95.54564666748047
2010-04-30,121.01000213623047,118.77999877929688,120.87999725341797,118.80999755859375,270000900.0,93.9250259399414
2010-05-03,120.68000030517578,119.19999694824219,119.37999725341797,120.3499984741211,182747900.0,95.14250183105469
2010-05-04,119.02999877929688,116.91999816894531,119.01000213623047,117.5199966430664,360353400.0,92.90522766113281
2010-05-05,117.80000305175781,115.97000122070312,116.55999755859375,116.81999969482422,328973200.0,92.35186767578125
2010-05-06,117.0,105.0,116.26000213623047,112.94000244140625,647356600.0,89.2845458984375
2010-05-07,113.7699966430664,109.41000366210938,112.63999938964844,111.26000213623047,637558800.0,87.95641326904297
2010-05-10,116.6500015258789,114.91000366210938,115.80999755859375,116.16000366210938,396159600.0,91.83012390136719
2010-05-11,117.36000061035156,114.91000366210938,115.06999969482422,115.83000183105469,317849800.0,91.56919860839844
2010-05-12,117.62000274658203,116.08999633789062,116.29000091552734,117.44999694824219,235607100.0,92.84989929199219
2010-05-13,117.68000030517578,115.88999938964844,117.12999725341797,115.98999786376953,234452500.0,91.69569396972656
2010-05-14,115.33000183105469,112.87000274658203,115.12000274658203,113.88999938964844,345601400.0,90.03553771972656
2010-05-17,114.5199966430664,111.7699966430664,114.19999694824219,113.94999694824219,325739800.0,90.08295440673828
2010-05-18,115.22000122070312,112.02999877929688,114.87999725341797,112.4000015258789,360556800.0,88.85762023925781
2010-05-19,112.7699966430664,110.36000061035156,111.7699966430664,111.76000213623047,394742700.0,88.35166931152344
2010-05-20,109.88999938964844,107.47000122070312,109.37999725341797,107.54000091552734,530418300.0,85.01557159423828
2010-05-21,109.37999725341797,105.36000061035156,105.91000366210938,109.11000061035156,500909400.0,86.25672149658203
2010-05-24,109.38999938964844,107.61000061035156,108.5199966430664,107.70999908447266,269823000.0,85.14994812011719
2010-05-25,107.87000274658203,104.37999725341797,105.11000061035156,107.81999969482422,396505200.0,85.23690795898438
2010-05-26,109.47000122070312,106.8499984741211,108.4800033569336,107.16999816894531,349719300.0,84.72306060791016
2010-05-27,110.80000305175781,108.77999877929688,109.19000244140625,110.76000213623047,300870500.0,87.56116485595703
2010-05-28,110.72000122070312,108.8499984741211,110.63999938964844,109.37000274658203,297933500.0,86.4622802734375
2010-06-01,109.94999694824219,107.37000274658203,108.3499984741211,107.52999877929688,277909400.0,85.00765228271484
2010-06-02,110.33999633789062,107.51000213623047,108.08000183105469,110.33000183105469,240243700.0,87.22120666503906
2010-06-03,111.05999755859375,109.58000183105469,110.6500015258789,110.70999908447266,226618300.0,87.5216064453125
2010-06-04,109.33000183105469,106.45999908447266,108.61000061035156,106.81999969482422,398475600.0,84.44638061523438
2010-06-07,107.61000061035156,105.41000366210938,107.19999694824219,105.48999786376953,264609100.0,83.39493560791016
2010-06-08,106.83000183105469,104.6500015258789,105.56999969482422,106.62000274658203,357774300.0,84.28826904296875
2010-06-09,108.27999877929688,105.5999984741211,107.23999786376953,106.05000305175781,268023300.0,83.8376235961914
2010-06-10,109.27999877929688,106.04000091552734,107.86000061035156,109.1500015258789,317890600.0,86.28836059570312
2010-06-11,109.75,108.12000274658203,108.19000244140625,109.68000030517578,214128200.0,86.70733642578125
2010-06-14,111.12000274658203,109.4000015258789,110.5199966430664,109.51000213623047,207196100.0,86.57291412353516
2010-06-15,112.0999984741211,110.08999633789062,110.27999877929688,112.0,238268700.0,88.5413818359375
2010-06-16,112.41999816894531,111.19999694824219,111.41999816894531,111.95999908447266,216374000.0,88.5097885131836
2010-06-17,112.33000183105469,111.05000305175781,112.27999877929688,112.13999938964844,263185800.0,88.65208435058594
2010-06-18,112.12999725341797,111.37000274658203,111.83000183105469,111.7300033569336,174006600.0,88.74822235107422
2010-06-21,113.19999694824219,110.79000091552734,113.12000274658203,111.41000366210938,213140700.0,88.49403381347656
2010-06-22,111.9000015258789,109.41000366210938,111.41000366210938,109.56999969482422,239355400.0,87.03248596191406
2010-06-23,110.02999877929688,108.4800033569336,109.63999938964844,109.2300033569336,254639900.0,86.762451171875
